Location,Year,Fuel_Type,Transmission,Owner_Type,Consumation,Seats,Price,Brand,Model,car_age,km/age,KM_bin_encoded,Engine-bins,Power_bins,Power_to_Engine_Ratio,Mileage_per_Year,Mileage_Efficiency,Depreciation_Factor,Value_Retention,Performance_Index,Economy_Index
Pune,2014,Diesel,Automatic,Second,15.0,5,16.75,Mercedes-Benz,B Class B200 CDI,12,4479.416666666667,1,3,1,0.05006999531027999,4134.846153846154,0.7510499296541998,6.45036,0.21916607309188538,229.94389999999999,4.772510340439071
Kolkata,2018,Diesel,Manual,First,22.0,5,10.95,Hyundai,Verna CRDi 1.6 SX Option,8,1281.25,0,2,1,0.07977243989900604,1138.888888888889,1.754993677778133,0.82,0.7111111111111111,199.64839999999998,8.520526723470178
Pune,2011,Petrol,Manual,First,18.9,5,2.45,Maruti,Wagon R LXI BS IV,15,2924.9333333333334,0,0,0,0.06723446887050653,2742.125,1.2707314616525736,6.5811,0.33426928733787936,66.96579999999999,9.45945945945946
Coimbatore,2017,Petrol,Automatic,First,21.9,4,3.23,Tata,Nano XTA,9,3631.555555555556,0,0,0,0.060064102467845985,3268.4,1.315403844045827,2.94156,0.2671891699323121,23.38752,13.485221674876845
Kolkata,2014,Diesel,Manual,First,12.05,8,7.75,Mahindra,Scorpio VLX,12,3500.0,0,3,1,0.05507113352222527,3230.769230769231,0.6636071589428145,5.04,0.27906976744186046,261.48,3.7905001572821644
Kolkata,2009,Petrol,Automatic,First,11.7,5,9.35,Mercedes-Benz,New C-Class 200 K AT,17,1667.764705882353,0,2,3,0.09910913134793478,1575.111111111111,1.1595768367708368,4.81984,0.5791768874352684,319.688,4.184549356223176
Pune,2013,CNG,Manual,First,26.6,5,3.25,Maruti,Wagon R LXI CNG,13,6915.384615384615,1,0,0,0.058276553047819084,6421.428571428572,1.5501563110719878,11.687,0.14301430143014301,58.043679999999995,13.313313313313316
Bangalore,2007,Petrol,Manual,Second,10.8,5,5.25,Honda,CR-V 2.4 MT,19,2510.5263157894738,0,4,2,0.06457094304818567,2385.0,0.6973661849204053,9.063,0.3901437371663244,357.808,3.2200357781753133
Pune,2015,Diesel,Automatic,First,21.21,5,7.25,Volkswagen,Vento 1.5 TDI Comfortline AT,11,5000.0,1,2,1,0.06889185576175443,4583.333333333333,1.4611962607068116,6.05,0.19642857142857142,154.5936,8.490792634107285
Kochi,2017,Petrol,Manual,First,20.73,5,7.47,Maruti,Ciaz VXi Plus,9,4920.555555555556,0,1,1,0.06635105603324758,4428.5,1.3754573915692225,3.98565,0.1987413050679033,125.0803,8.735777496839443
Jaipur,2016,Diesel,Automatic,First,16.0,7,13.25,Mahindra,XUV500 AT W10 FWD,10,5400.0,1,3,2,0.06424965577592949,4909.090909090909,1.0279944924148718,5.4,0.18181818181818182,305.06,5.033029254482542
Coimbatore,2016,Petrol,Manual,First,21.1,5,5.81,Maruti,Ritz VXI ABS,10,3023.2,0,1,1,0.07167919793510509,2748.3636363636365,1.5124310764307176,3.0232,0.3201844262295082,102.70259999999999,9.604005461993628
Hyderabad,2014,Petrol,Manual,First,24.07,5,2.6,Maruti,Alto K10 VXI,12,7375.0,1,0,0,0.06723446887050653,6807.692307692308,1.6183336657130925,10.62,0.1340782122905028,66.96579999999999,12.047047047047048
Kolkata,2017,Petrol,Automatic,First,19.0,2,54.0,Mercedes-Benz,SLC 43 AMG,9,1485.7777777777778,0,5,7,0.12085113480612446,1337.2,2.2961715613163647,1.20348,0.6262176454216533,1084.76172,4.754754754754755
Kochi,2019,Petrol,Automatic,First,17.0,5,11.5,Hyundai,Verna VTVT 1.6 AT SX Plus,7,1806.4285714285716,0,2,1,0.07624135758878607,1580.625,1.296103079009363,0.88515,0.5130084279956028,192.98829999999998,6.561173292165186
Chennai,2010,Petrol,Manual,Second,19.7,5,1.6,Maruti,Alto LXi BSIII,16,5899.0625,1,0,0,0.05816582907265599,5552.058823529412,1.145866832731323,15.1016,0.16774125910782617,36.8548,10.96881959910913
Coimbatore,2015,Diesel,Automatic,First,20.58,5,17.22,BMW,1 Series 118d Base,11,2892.818181818182,0,3,2,0.07167919795905804,2651.75,1.4751578939974144,3.50031,0.33515127509826026,285.285,6.871452420701168
Mumbai,2015,Petrol,Automatic,First,19.0,5,6.0,Honda,Jazz 1.2 V CVT i VTEC,11,1090.909090909091,0,1,1,0.07397831520101891,1000.0,1.4055879888193592,1.32,0.8461538461538461,106.35130000000001,8.640291041382447
Delhi,2012,Petrol,Manual,First,13.5,5,3.95,Honda,Civic 2006-2010 1.8 V MT,14,6327.0,1,2,2,0.07226236794204426,5905.2,0.9755419672175976,12.40092,0.15628837437763737,233.87,4.82315112540193
Kochi,2014,Diesel,Automatic,First,19.27,5,17.95,Mercedes-Benz,New C-Class C 220 CDI Avantgarde,12,3747.0833333333335,0,3,2,0.07932804475999625,3458.846153846154,1.5286514225251278,5.3958,0.2610682040683128,364.31,6.13108495068406
Kolkata,2014,Diesel,Manual,First,25.8,5,3.7,Honda,Amaze SX i-DTEC,12,3753.6666666666665,0,2,1,0.06582109474911808,3464.923076923077,1.6981842445272468,5.40528,0.26062027625749284,147.7028,10.32826261008807
Kochi,2016,Petrol,Manual,First,22.0,5,5.43,Maruti,Swift VVT VXI,10,3420.4,0,1,1,0.06833751038568293,3109.4545454545455,1.5034252284850247,3.4204,0.2840586297011703,97.9146,10.013654984069186
Kochi,2008,Petrol,Manual,Third,17.0,5,1.67,Hyundai,Santro Xing XO eRLX Euro II,18,4486.611111111111,1,1,1,0.10430653188643048,4250.473684210527,1.773211042069318,14.53662,0.22015924852309837,123.01870659400547,8.149568552253115
Coimbatore,2012,Diesel,Manual,First,11.5,7,13.49,Toyota,Fortuner 3.0 Diesel,14,6516.785714285715,1,5,2,0.05734406436708784,6082.333333333333,0.6594567402215101,12.7729,0.15178619829782622,509.922,2.887995981918634
Pune,2014,Petrol,Manual,First,18.6,5,2.85,Chevrolet,Beat LT Option,12,3233.333333333333,0,1,0,0.06405337776142336,2984.6153846153848,1.1913928263624747,4.656,0.30150753768844224,92.08319999999999,8.458390177353344
Chennai,2013,Diesel,Manual,First,21.14,5,4.75,Skoda,Rapid 1.5 TDI Elegance,13,6384.615384615385,1,2,1,0.06910547391915521,5928.571428571428,1.4608897186509413,10.79,0.15476190476190477,155.07296,8.462770216172938
Kochi,2018,Petrol,Manual,First,20.73,5,9.9,Maruti,Ciaz 1.4 Alpha,8,5160.375,0,1,1,0.06635105603324758,4587.0,1.3754573915692225,3.30264,0.18920133386940377,125.0803,8.735777496839443
Mumbai,2013,Petrol,Automatic,First,11.05,4,37.0,Audi,RS5 Coupe,13,1769.2307692307693,0,5,8,0.15342087071409094,1642.857142857143,1.695300621390705,2.99,0.5416666666666666,1284.936,2.837699024139702
Mumbai,2014,Diesel,Automatic,First,21.76,5,26.5,BMW,3 Series Luxury Line,12,4000.0,0,3,3,0.09523809519035684,3692.3076923076924,2.072380951342165,5.76,0.24489795918367346,379.05,7.265442404006678
Coimbatore,2015,Diesel,Automatic,First,17.11,5,23.32,Audi,A4 2.0 TDI 177 Bhp Premium Plus,11,4383.090909090909,0,3,3,0.0885823170281594,4017.8333333333335,1.5156434443518072,5.30354,0.22351363433169424,343.08144,5.764824797843666
Chennai,2016,Diesel,Manual,First,22.9,5,6.25,Maruti,Swift VDI,10,3500.0,0,1,0,0.059294871747359874,3181.818181818182,1.357852563014541,3.5,0.2777777777777778,92.352,10.186832740213521
Kolkata,2010,Petrol,Automatic,First,7.81,5,30.0,Mercedes-Benz,S Class 2005 2013 S 500,16,2204.8125,0,11,7,0.0664530305683111,2075.1176470588234,0.5189981687385097,5.64432,0.4410508035394327,1981.7968999999998,1.2087912087912087
Coimbatore,2016,Diesel,Automatic,First,21.66,5,9.86,Skoda,Rapid 1.5 TDI AT Elegance Plus Black Package,10,5462.0,1,2,1,0.06910547391915521,4965.454545454545,1.496824565088902,5.462,0.17979144192736426,155.07296,8.670936749399518
Pune,2012,Diesel,Automatic,First,17.2,5,8.5,Skoda,Superb Elegance 2.0 TDI CR AT,14,9785.5,2,3,2,0.07017276419198537,9133.133333333333,1.2069715441021485,19.17958,0.10145148082929338,271.7808,5.795148247978436
Kochi,2019,Petrol,Manual,First,21.1,5,4.23,Hyundai,EON Magna Plus,7,2046.0,0,0,0,0.06781326772995913,1790.25,1.4308599491021377,1.00254,0.45685941783057044,44.9328,11.631753031973538
Jaipur,2012,Diesel,Manual,First,22.07,5,3.5,Volkswagen,Polo Diesel Trendline 1.2L,14,4688.142857142857,1,1,0,0.061634695528244625,4375.6,1.3602777303083589,9.18876,0.2101029504457184,88.60610000000001,10.03638017280582
Kolkata,2016,Petrol,Manual,First,20.63,5,2.5,Datsun,GO NXT,10,600.0,0,1,0,0.05597662766612969,545.4545454545455,1.1547978287522553,0.6,1.4285714285714286,80.33788,9.385805277525023
Kolkata,2013,Petrol,Manual,First,19.4,5,2.39,Honda,Brio S MT,13,2560.0,0,1,1,0.0724540900897712,2377.1428571428573,1.4056093477415612,4.3264,0.3792298716452742,103.98639999999999,8.826205641492265
Delhi,2013,Petrol,Automatic,First,14.8,5,11.25,Mercedes-Benz,B Class B180,13,2230.769230769231,0,2,1,0.07567398114377806,2071.4285714285716,1.1199749209279155,3.77,0.43333333333333335,192.5165,5.703275529865126
Kochi,2015,Diesel,Manual,First,26.0,5,7.11,Honda,City i DTEC V,11,3893.727272727273,0,2,1,0.06582109474911808,3569.25,1.7113484634770704,4.71141,0.25096392963884007,147.7028,10.408326661329061
Ahmedabad,2016,Diesel,Manual,First,12.99,7,10.9,Toyota,Innova 2.5 G (Diesel) 7 Seater,10,9000.0,1,4,1,0.040336808323842496,8181.818181818182,0.523975140126714,9.0,0.10989010989010989,250.8964,3.7178019461934744
Ahmedabad,2017,Petrol,Manual,First,20.4,5,6.2,Maruti,Swift VXI Optional,9,2667.222222222222,0,1,1,0.06833751038568293,2400.5,1.3940852118679319,2.16045,0.3599280143971206,97.9146,9.28538916704597
Mumbai,2012,Diesel,Manual,First,15.1,7,7.9,Mahindra,XUV500 W8 2WD,14,2342.285714285714,0,3,2,0.06424965577592949,2186.133333333333,0.9701698022165353,4.59088,0.41429924242424243,305.06,4.749921358917899
Kochi,2014,Diesel,Manual,First,22.7,5,4.42,Ford,Ecosport 1.5 DV5 MT Ambiente,12,12324.833333333334,2,2,1,0.059973297690271495,11376.76923076923,1.3613938575691629,17.74776,0.08059208317102984,134.58032,9.08726981585268
Mumbai,2012,Diesel,Manual,First,13.0,7,13.5,Toyota,Fortuner 4x2 Manual,14,9411.785714285714,2,5,2,0.05650570085294913,8784.333333333334,0.7345741110883387,18.4471,0.1054494784016872,502.467,3.2646911099949776
Chennai,2013,Diesel,Automatic,First,21.5,5,6.25,Volkswagen,Vento 1.5 Highline Plus AT 16 Alloy,13,5000.0,1,2,1,0.072429906493705,4642.857142857143,1.5572429896146573,8.45,0.19696969696969696,162.533,8.606885508406725
Jaipur,2010,Diesel,Manual,Second,20.0,5,2.1,Ford,Figo Diesel Titanium,16,4132.6875,1,1,0,0.04860614721329081,3889.5882352941176,0.9721229442658162,10.57968,0.2383683685174977,95.132,8.336807002917881
Mumbai,2015,Diesel,Automatic,First,15.3,5,45.0,BMW,X5 xDrive 30d,11,3727.272727272728,0,5,4,0.08620113595516167,3416.6666666666665,1.3188773801139735,4.51,0.2619047619047619,772.194,3.8317054845980465
Coimbatore,2017,Diesel,Automatic,First,19.27,5,33.66,Mercedes-Benz,New C-Class C 220 CDI Style,9,2616.6666666666665,0,3,2,0.0782174521333563,2355.0,1.507250302609776,2.1195,0.3665987780040733,359.20966000000004,6.13108495068406
Bangalore,2012,Petrol,Manual,Second,19.4,5,3.65,Honda,Brio V MT,14,3214.285714285714,0,1,1,0.0724540900897712,3000.0,1.4056093477415612,6.3,0.30434782608695654,103.98639999999999,8.826205641492265
Delhi,2013,Petrol,Manual,First,20.36,5,2.75,Hyundai,i10 Magna 1.2,13,4615.384615384615,1,1,0,0.06591478691235189,4285.714285714285,1.3420250615354843,7.8,0.21311475409836064,94.44330000000001,9.267182521620391
Bangalore,2016,Diesel,Automatic,First,17.9,5,42.5,Mercedes-Benz,GLC 220,10,4441.4,0,3,2,0.07932804475999625,4037.6363636363635,1.4199720012039327,4.4414,0.2201964152023605,364.31,5.695195672923958
Kolkata,2019,Petrol,Manual,First,18.9,5,6.5,Hyundai,Grand i10 1.2 Kappa Asta,7,142.85714285714286,0,1,1,0.06838763569892427,125.0,1.2925263147096686,0.07,3.5,97.98642,8.602639963586709
Mumbai,2012,Diesel,Automatic,Second,17.68,5,19.0,Audi,A6 2011-2015 2.0 TDI Premium Plus,14,4464.285714285715,1,3,3,0.0885823170281594,4166.666666666667,1.5661353650578582,8.75,0.2204724409448819,343.08144,5.9568733153638815
Mumbai,2013,Petrol,Automatic,Second,14.4,5,4.45,Volkswagen,Vento Petrol Highline AT,13,1615.3846153846157,0,2,1,0.064831038757928,1500.0,0.9335669581141632,2.73,0.5909090909090909,165.5528,5.542725173210162
Jaipur,2017,Diesel,Automatic,Second,16.6,5,23.0,Mini,Countryman Cooper D,9,947.2222222222222,0,3,1,0.05605605602799997,852.5,0.9305305300647996,0.76725,0.9448818897637795,223.776,5.537024683122082
Bangalore,2014,Diesel,Manual,First,22.54,5,8.35,Hyundai,i20 Asta 1.4 CRDi,12,2416.6666666666665,0,1,1,0.06356017187424057,2230.769230769231,1.4326462740453823,3.48,0.4,123.86708,9.407345575959933
Mumbai,2014,Diesel,Automatic,First,17.68,5,22.95,Audi,A6 2011-2015 2.0 TDI Premium Plus,12,3333.333333333333,0,3,3,0.0885823170281594,3076.923076923077,1.5661353650578582,4.8,0.2926829268292683,343.08144,5.9568733153638815
Jaipur,2012,Diesel,Manual,First,25.44,5,1.5,Chevrolet,Beat Diesel LT,14,6285.714285714285,1,0,0,0.06153846147271532,5866.666666666667,1.5655384598658777,12.32,0.15730337078651685,53.913599999999995,13.140495867768598
Kochi,2012,Petrol,Automatic,First,13.7,5,6.89,Skoda,Superb Elegance 1.8 TSI AT,14,3824.071428571429,1,2,2,0.08773637369981291,3569.133333333333,1.2019883196874368,7.49518,0.2567064561673726,283.6345,4.896354538956397
Chennai,2006,Diesel,Manual,Second,17.8,5,1.45,Ford,Fiesta 1.4 TDCi EXI Limited Edition,20,10800.0,4,1,0,0.04860614721329081,10285.714285714286,0.8651894203965765,43.2,0.09216589861751152,95.132,7.419758232596915
Hyderabad,2014,Diesel,Automatic,First,22.48,5,33.5,BMW,5 Series 520d Luxury Line,12,4250.0,1,3,3,0.09523809519035684,3923.076923076923,2.140952379879222,6.12,0.23076923076923078,379.05,7.505843071786311
Jaipur,2007,Petrol,Manual,First,12.9,5,1.25,Chevrolet,Optra Magnum 1.6 LS BS3,19,6236.8421052631575,2,2,1,0.06414267830779556,5925.0,0.8274405501705628,22.515,0.1589958158995816,163.795,4.965357967667437
Hyderabad,2012,Diesel,Manual,First,22.07,5,4.2,Volkswagen,Polo Diesel Highline 1.2L,14,4500.0,1,1,0,0.061634695528244625,4200.0,1.3602777303083589,8.82,0.21875,88.60610000000001,10.03638017280582
Mumbai,2015,Diesel,Manual,First,19.98,8,6.75,Renault,Lodgy 110PS RxZ 8 Seater,11,2272.7272727272725,0,2,1,0.07426420255012717,2083.3333333333335,1.4837987669515407,2.75,0.4230769230769231,158.5185,8.118650954896383
Bangalore,2014,Diesel,Automatic,First,13.0,5,32.0,Mercedes-Benz,E-Class E250 CDI Avantgrade,12,3115.1666666666665,0,3,3,0.09384041059550144,2875.5384615384614,1.2199253377415187,4.48584,0.3126465530717524,430.9573,4.136175628380529
Kochi,2017,Petrol,Manual,First,21.4,5,7.5,Maruti,Baleno Alpha,9,2752.555555555556,0,1,1,0.06942355883924514,2477.3,1.4856641591598458,2.22957,0.34920265394016997,99.4707,9.740555302685479
Delhi,2012,Diesel,Manual,First,22.32,5,4.6,Hyundai,Verna 1.6 SX,14,4428.571428571428,1,2,1,0.07984829324914772,4133.333333333333,1.7822139053209771,8.68,0.2222222222222222,199.83823999999998,8.644461657629744
Kochi,2017,Petrol,Manual,First,19.81,5,4.04,Hyundai,i10 Magna 1.1,9,5815.555555555556,1,1,0,0.06266114174708919,5234.0,1.2413172180098364,4.7106,0.1687289088863892,73.9023,9.49664429530201
Kochi,2016,Diesel,Manual,First,15.4,7,10.31,Mahindra,Scorpio 1.99 S10 4WD,10,5673.9,1,3,1,0.060090135172714,5158.090909090909,0.9253880816597956,5.6739,0.17319316233395107,239.64,5.138471805138472
Coimbatore,2018,Diesel,Automatic,First,12.7,5,55.76,Land,Rover Range Rover 2.2L Dynamic,8,4511.375,0,3,3,0.08614043135101403,4010.1111111111113,1.093983478157878,2.88728,0.2156857458682699,408.9983,3.994966970745517
Chennai,2010,Diesel,Manual,First,20.0,5,2.6,Ford,Figo Diesel ZXI,16,7500.0,2,1,0,0.04860614721329081,7058.823529411765,0.9721229442658162,19.2,0.1322314049586777,95.132,8.336807002917881
Mumbai,2016,Diesel,Manual,First,25.47,7,8.5,Maruti,Ertiga ZDI,10,3300.0,0,1,1,0.07091346148163985,3000.0,1.8061658639373668,3.3,0.29411764705882354,110.448,11.330071174377222
Kolkata,2014,Diesel,Manual,First,25.8,5,3.5,Honda,Amaze S i-Dtech,12,4333.333333333333,1,2,1,0.06582109474911808,4000.0,1.6981842445272468,6.24,0.22641509433962265,147.7028,10.32826261008807
Jaipur,2015,Petrol,Manual,First,20.36,5,3.55,Hyundai,i10 Magna,11,3961.0,0,1,0,0.06591478691235189,3630.9166666666665,1.3420250615354843,4.79281,0.24679724484530302,94.44330000000001,9.267182521620391
Kolkata,2013,Diesel,Manual,First,25.8,5,3.25,Honda,Amaze S i-Dtech,13,3846.153846153846,0,2,1,0.06582109474911808,3571.4285714285716,1.6981842445272468,6.5,0.2549019607843137,147.7028,10.32826261008807
Hyderabad,2008,Diesel,Manual,First,17.5,5,4.5,Skoda,Laura Ambiente,18,6277.777777777777,2,3,1,0.05590717296629368,5947.368421052632,0.9783755269101394,20.34,0.15789473684210525,200.976,6.042817679558011
Delhi,2014,Diesel,Manual,First,19.87,5,5.35,Renault,Duster 85PS Diesel RxL,12,7500.0,1,2,1,0.057357973951158124,6923.076923076923,1.139702942409512,10.8,0.13186813186813187,122.43180000000001,8.073953677366923
Chennai,2017,Diesel,Manual,Second,17.45,7,6.5,Mahindra,NuvoSport N6,9,3222.222222222222,0,2,1,0.06697923639184243,2900.0,1.1687876750376505,2.61,0.3,149.3,6.9995988768551936
Mumbai,2016,Diesel,Manual,First,24.3,5,9.0,Maruti,Vitara Brezza ZDi Plus Dual Tone,10,2000.0,0,1,1,0.07091346148163985,1818.1818181818182,1.7231971140038485,2.0,0.47619047619047616,110.448,10.809608540925266
Kochi,2016,Petrol,Manual,First,18.6,5,6.0,Hyundai,i20 Asta Option 1.2,10,6101.2,1,1,1,0.0683625730423036,5546.545454545455,1.271543858586847,6.1012,0.1612591111397794,97.95051,8.466090122894856
Jaipur,2009,Petrol,Manual,First,14.7,5,2.75,Skoda,Fabia 1.4 MPI Ambiente,17,5144.64705882353,1,1,1,0.06115107909269706,4858.833333333333,0.8989208626626468,14.86803,0.19217942775749217,118.15,6.150627615062762
Pune,2010,Petrol,Manual,First,15.64,5,1.5,Tata,Indigo eCS GLX,16,4406.25,1,1,0,0.053730092159488596,4147.058823529412,0.8403386413744017,11.28,0.22377622377622378,76.47129999999999,7.131782945736434
Delhi,2015,Diesel,Automatic,First,15.73,5,19.9,Audi,Q3 2012-2015 35 TDI Quattro Premium Plus,11,5827.545454545455,1,3,3,0.0885823170281594,5341.916666666667,1.3933998468529474,7.05133,0.1689630278174585,343.08144,5.299865229110512
Mumbai,2014,Petrol,Automatic,First,14.7,5,10.0,Skoda,Octavia Elegance 1.8 TSI AT,12,6333.333333333333,1,2,3,0.09872080083497174,5846.153846153846,1.4511957722740845,9.12,0.15584415584415584,319.145,5.253752680486061
Delhi,2014,Diesel,Manual,First,23.59,5,3.0,Toyota,Etios Liva GD SP,12,8666.666666666666,2,1,0,0.04916422283785614,8000.0,1.1597840167450264,12.48,0.11428571428571428,91.46983999999999,9.978849407783418
Kochi,2014,Petrol,Automatic,First,14.8,5,11.96,Mercedes-Benz,B Class B180,12,3103.75,0,2,1,0.07567398114377806,2865.0,1.1199749209279155,4.4694,0.31376650542554585,192.5165,5.703275529865126
Kolkata,2013,Diesel,Manual,First,27.4,5,3.25,Honda,Amaze S Diesel,13,3461.538461538461,0,2,1,0.06582109474911808,3214.285714285714,1.8034979961258355,5.85,0.2826086956521739,147.7028,10.968775020016011
Jaipur,2012,Diesel,Manual,Second,22.32,5,4.75,Hyundai,Verna 1.6 SX,14,8416.92857142857,2,2,1,0.07984829324914772,7855.8,1.7822139053209771,16.49718,0.11780842666846184,199.83823999999998,8.644461657629744
Mumbai,2014,Diesel,Manual,First,20.46,5,5.95,Renault,Duster 85PS Diesel RxL Optional,12,2500.0,0,2,1,0.057357973951158124,2307.6923076923076,1.1735441470406953,3.6,0.3870967741935484,122.43180000000001,8.313693620479478
Delhi,2015,Petrol,Manual,Second,15.29,5,8.15,Hyundai,Creta 1.6 VTVT S,11,2459.7272727272725,0,2,1,0.07624135758878607,2254.75,1.1657303575325388,2.97627,0.3920590227037816,192.98829999999998,5.901196449247394
Mumbai,2016,Petrol,Automatic,First,20.51,5,4.22,Maruti,Wagon R AMT VXI,10,850.0,0,0,0,0.06713426846980534,772.7272727272727,1.3769238463157076,0.85,1.0526315789473684,66.866,10.265265265265267
Kolkata,2010,Petrol,Automatic,First,11.74,5,10.5,Mercedes-Benz,New C-Class C250 Avantgarde,16,1906.25,0,2,3,0.10356347432986443,1794.1176470588234,1.2158351886326084,4.88,0.5079365079365079,334.056,4.198855507868384
Delhi,2012,Diesel,Automatic,First,11.8,5,45.0,Audi,A8 L 3.0 TDI quattro,14,4000.0,1,5,4,0.08314796087524504,3733.3333333333335,0.9811459383278915,7.84,0.24561403508771928,731.9589,2.974539954625662
Pune,2012,Petrol,Manual,Second,19.81,5,2.9,Hyundai,i10 Magna 1.1,14,3142.8571428571427,0,1,0,0.06266114174708919,2933.3333333333335,1.2413172180098364,6.16,0.3111111111111111,73.9023,9.49664429530201
Mumbai,2017,Petrol,Automatic,First,14.3,5,8.9,Skoda,Rapid 1.6 MPI AT Style Black Package,9,1166.6666666666667,0,2,1,0.06478097617973655,1050.0,0.9263679593702328,0.945,0.782608695652174,165.42496,5.504234026173981
Hyderabad,2017,Petrol,Automatic,First,14.67,5,26.0,Skoda,Superb Style 1.8 TSI AT,9,2888.8888888888887,0,2,3,0.09869855389393851,2600.0,1.447907785624078,2.34,0.3333333333333333,319.07308,5.243030736240171
Coimbatore,2018,Petrol,Manual,First,17.19,5,8.22,Hyundai,i20 Active 1.2 SX,8,3145.75,0,1,1,0.06838763569892427,2796.222222222222,1.1755834576645083,2.01328,0.3057402736375449,97.98642,7.82430587164315
Kolkata,2014,Diesel,Manual,Second,25.8,5,3.5,Honda,Amaze VX i-DTEC,12,5333.333333333333,1,2,1,0.06582109474911808,4923.076923076923,1.6981842445272468,7.68,0.18461538461538463,147.7028,10.32826261008807
Chennai,2004,Petrol,Manual,Second,18.9,5,1.25,Maruti,Wagon R LXI,22,2772.7272727272725,1,0,0,0.06723446887050653,2652.1739130434785,1.2707314616525736,13.42,0.3548387096774194,66.96579999999999,9.45945945945946
Hyderabad,2013,Diesel,Manual,First,21.03,5,3.7,Mahindra,Verito 1.5 D4 BSIV,13,8230.76923076923,2,2,0,0.04449007526044484,7642.857142857143,0.9356262827271551,13.91,0.12037037037037036,94.965,8.545306785859406
